url,ID,forum,cliticised_indef_art,genitives,short_words,Left,Key,Right,keep,adj,NP_ext,coord,Determiner,case,Gen,Gen_canonical,lemma,Number,compound,compound_binary,Gender,Proper_name,s_less,abbreviation,pn_or_acro_or_nonnative_in_s,nonnative,PoS,Nominalization,monoref,position,urldomain,tld,ip,sourcecharset,sourcedoctype,bdc,bdv,nbc,nbcprop,nbd,nbdprop,avgbpc,avgbpd,date,last-modified,country,region,city,crx_alltokc,crx_tokc,crx_ttrat,crx_wlen,crx_sentc,crx_slen,crx_mod,crx_vv,crx_vaux,crx_vfin,crx_cn,crx_prep,crx_inf,crx_imp,crx_adv,crx_adj,crx_subjs,crx_subji,crx_conj,crx_wh,crx_dem,crx_poss,crx_neg,crx_answ,crx_zuinf,crx_parta,crx_card,crx_itj,crx_nonwrd,crx_def,crx_indef,crx_neper,crx_neloc,crx_neorg,crx_emo,crx_dq,crx_clitindef,crx_vpast,crx_vpres,crx_vpressubj,crx_wpastsubj,crx_vvpastsubj,crx_pper_1st,crx_pper_2nd,crx_pper_3rd,crx_gen,crx_simpx,crx_psimpx,crx_rsimpx,crx_v2,crx_vlast,crx_vflen,crx_esvf,crx_clausevf,crx_cmpnd,crx_unkn,crx_short,crx_qsvoc,crx_cnloan,crx_vvieren,crx_sapos,crx_pass,crx_perf,crx_plu,Freq
http://bauhaustapete.blogsport.de/2008/10/21/neues-aus-der-siebdruckerei,a9bccad08cad3c665cecdf455ad42f02f6ee,0,307.6,0,NA,um 12:38 Uhr ach quatsch ... war nurn joke .. höhö ... is super preis für gute deutsche handarbeit 14 shlomo 22. Oktober 2008 um 15:41 Uhr ich hätt auch gern eins mit dem plattenbau-motiv . 15 zahai 22. Oktober 2008 um 16:40 Uhr 4 € klingt gut und,wegens,übergabe ... uhm ... schreib mir mal ne mail ? 16 Bauhaustapete 22. Oktober 2008 um 23:57 Uhr @shlomo : Musst du mir mal ne richtige Mail-Adresse von dir zukommen lassen . Oder anderweitig mit mir Kontakt aufnehmen . 17 shlomo 23. Oktober 2008,y,0,none,n,none,gen_dat_nom_akk,null,y,Übergabe,sg,n,n,f,n,NA,n,NA,n,nom,simpl,n,pre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116207
http://www.menschenformen.de/archiv/04-3-4.htm,f091cd2c8f8ca787a404ac08096959e84348,0,8.8,81.8,NA,"gleichgewichtszustand , ist es ernähren mit negativer entropie . das leben ist andauerndes verschwinden . ich verschwinde , ich gehe verloren : evanesco , ergo sum . das leben ist nicht angenehm . nicht nur des häufigen übergangen werden",wegens,". denn , es ist nie störungsfrei : störung ist sein , vita ist verzögerung . leben ist aufenthalt / perturbation , wobei das sägen an der struktur noch ertragen wird . atmen macht nicht jünger . die endtransformation des verfallsprozesses ,",y,1,none,n,def,gen,null,n,Übergangenwerden,sg,v+v,y,n,n,y,n,NA,n,nom,inf,n,post,www.menschenformen.de,de,66.39.101.53,WINDOWS-1252,UNKNOWN,a,0.57412,51284,0.8769,57,0.42222,-0.08538,0.48283,"Fri, 18 Nov 2011 23:09:16 GMT","Mon, 04 Apr 2011 19:17:49 GMT",US,Pennsylvania,Pittsburgh,10489,5801,0.321,4.85,300,17.793,13.274,89.64,36.028,94.294,157.559,77.228,24.823,4.999,71.884,84.296,11.377,0.862,26.03,4.654,12.412,5.689,8.792,0.172,4.482,0.517,18.1,1.207,2.413,55.163,19.307,13.101,7.585,4.31,0.345,8.792,8.85,10.343,74.642,3.448,1.551,2.241,17.756,2.758,22.582,81.844,1.897,0.003,0.13,1.143,0.41,3.254,34.985,90.379,97.374,51.543,0.191,0.286,115.974,26.923,0.286,0.046,0.025,0.003,21
http://www.r-l-x.de/forum/archive/index.php/t-34005.html,6e80695a6a607b34617505dfed995a46f186,1,158.2,20.8,NA,"sag einer , 470er macht keinen Spaß ... Einfach geil zu segeln :D Sohn und Neffe sind da unterwegs . Aber selbst mir altem Sack macht 's noch Spaß ! Das Ding geht ab wie 's Zäpfchen . Ist uralt ca. 25 Jahre ) , daher sehr solide gebaut , gewinnt heute",wegens,"akuten Übergewichts keine Regatta mehr , muss es auch nicht =) Artur 26.07.2006 , 07:21 "" Über Geld dürfen Käufer nicht nachdenken "" Interessant - Yachten von Beiderbeck Manager Magazin ( uriblank ) 26.07.2006 , 09:26 470er Segeln ist in",y,0,none,n,none,gen,s,y,Übergewicht,sg,n,n,n,n,n,n,NA,n,nom,simpl,n,pre,www.r-l-x.de,de,85.13.132.13,WINDOWS-1252,XHTML,c,4.26861,37059,0.86461,213,0.35265,0.05955,0.62579,"Sat, 19 Nov 2011 06:50:34 GMT",unknown,DE,unknown,unknown,8275,5666,0.253,4.282,340,15.141,10.06,87.893,38.475,99.012,137.84,76.774,19.238,6.707,82.068,94.776,6.53,0.353,27.533,4.236,7.766,8.119,9.178,0.706,3.53,1.765,22.414,3.706,17.296,43.946,23.473,9.707,4.589,11.825,11.119,3.53,158.228,17.296,74.832,6.001,0.529,2.824,27.533,10.236,15.884,20.875,1.768,0,0.065,1.15,0.224,2.639,33.248,84.399,69.142,59.125,5.801,0.242,69.142,12.048,0.967,0.011,0.035,0.006,99679
http://www.vtr1000.de/forum/archive/index.php/t-4715.html,07aed306603d3816a5f9839171921507a66b,1,55.5,52.2,NA,"mal ' ne Info über Meßtoleranzen bei Schallmessungen , ausgeführt von Streifenpolizisten auf offener Straße . Wie groß dürfen die gemessenen Werte von den Eigentragenen abweichen ? Ich bin nämlich heute morgen von den grün-weissen",wegens,"überholen im Überholverbot angehalten worden ... : 001 : Daraufhin haben die natürlich meine Rote nochmal richtig genau unter die Lupe genommen , und sind über meine güstig erstandenen Termingnoni-Carbon-Tüten gestolpert . Ich hab bei",y,0,pp,n,none,gen_dat_nom_akk,null,n,Überholen,sg,n,n,n,n,y,n,NA,n,nom,inf,n,pre,www.vtr1000.de,de,188.40.97.148,WINDOWS-1252,XHTML,b,2.34457,5090,0.95515,7,0.31818,-0.146,0.50832,"Mon, 05 Dec 2011 05:53:43 GMT",unknown,DE,unknown,unknown,981,815,0.512,5.018,37,20.622,15.951,71.166,58.896,92.025,173.006,84.663,22.086,1.227,111.656,80.982,17.178,1.227,30.675,3.681,9.816,3.681,12.27,0,3.681,3.681,8.589,0,2.454,60.123,20.859,1.227,2.454,4.908,0,12.27,55.556,17.178,72.393,3.681,1.227,7.362,9.816,13.497,11.043,52.288,2.081,0.027,0.135,1.189,0.676,2.909,68.182,136.364,212.766,15.951,4.077,1.019,63.83,34.483,0,0.084,0.084,0.048,15393
http://www.triathlon-szene.de/forum/archive/index.php/t-2304.html,471da51ce00b79293ac21ba6d048d10238fb,1,262,13.7,NA,"aber erst inner Liste nachgucken , welcher Nick dazugehört ... : Maso : ) @mauna _ kea : was kann ich denen sagen , wann wir abends einchecken kommen ? Iss 18 - 19 Uhr realistisch ? 17.01.2008 , 21:10 Alles klar ! Meine Freundin brauchte die Info",wegens,"der Zugverbindung . Meik 17.01.2008 , 21:21 Will jemand seine zugemailt haben ? Nö , ich bin mal so risikofreudig und vertraue dir : Maso : Freu mich schon auf das WE , und darauf ein paar von den komischen Typen hier aus dem Forum mal persönlich",y,0,none,n,def,gen_dat,null,y,Zugverbindung,sg,n+n,y,f,n,NA,n,NA,n,nom,ung,n,pre,www.triathlon-szene.de,de,82.98.67.130,WINDOWS-1252,XHTML,e,7.95927,100838,0.93934,260,0.34437,0.03482,0.60952,"Fri, 18 Nov 2011 00:35:40 GMT",unknown,DE,unknown,unknown,19648,12287,0.181,4.411,794,14.053,18.556,92.781,43.135,109.547,147.066,72.027,27.672,5.209,104.338,66.493,16.766,0.326,27.916,4.314,10.743,5.778,8.22,0.57,2.767,0.57,21.73,4.72,3.907,39.798,17.417,2.93,4.965,3.907,1.628,2.767,262.069,18.393,83.666,4.151,2.604,5.778,45.332,8.464,12.778,13.773,1.822,0.02,0.064,1.065,0.365,2.349,34.279,80.378,138.904,32.392,5.955,0.713,55.894,21.053,1.018,0.011,0.031,0.006,6699
http://www.canadierforum.de/t3845f8-WINTERTIPILAGER-vom-17.html,82769e559ddeca3850a4d3de837398d522ad,1,157.8,51,NA,"Örtze ??? Gruß und bsi denne Albert 15.02.2011 12:24 # 262 RE : -- -- 3. WINTERTIPILAGER© 2011 -- -- vom 18.02 2011. - 20.02.2011 moin für Sonntagmorgen noch eine große Überraschung ... verrate ich nicht ... nun sollte ich es doch verraten ,",wegens,"dem Überrumpelungseffekt : "" "" "" "" Herr Stahlberg und unser Ü-Wagen-Team kommen also am Sonntag gegen 8.30 Uhr zu Ihnen und wollen dann um 9.45 Uhr ein Tipi und seine Bewohner vorstellen um 10.20 Uhr ein Lagerfeuer entfachen und sich ein",y,0,none,n,def,dat,x,x,Überrumpelungseffekt,sg,n+n,y,m,n,NA,n,NA,y,nom,simpl,n,pre,www.canadierforum.de,de,217.13.206.164,WINDOWS-1252,HTML5,c,4.0209,8220,0.7487,46,0.43396,0.06455,0.50622,"Mon, 05 Dec 2011 05:53:03 GMT",unknown,DE,unknown,unknown,1973,1002,0.502,4.628,55,16.909,11.976,85.828,50.898,94.81,166.667,72.854,29.94,1.996,86.826,59.88,16.966,0.998,27.944,2.994,18.962,12.974,5.988,0,5.988,1.996,6.986,0.998,0,56.886,15.968,6.986,2.994,12.974,0,11.976,157.895,18.962,71.856,1.996,3.992,2.994,34.93,3.992,14.97,51.02,1.927,0,0.036,1.091,0.418,3.65,16.667,166.667,263.473,19.96,3.041,0,29.94,11.628,1.521,0.065,0.093,0.009,63
http://www.sgkuehren.de/news0803.htm,941577a9e329ac5db832c7362902c32c8292,0,32.7,45,NA,") oder Keeper Schümann , dessen Handverletzung , die er sich beim gehaltenen Elfmeter gegen Ascheberg eingefangen hat , doch als schwerwiegender herausstellte , waren sogut wie alle Kührener an Bord . Deshalb berief SG-Coach Tim Kroeger",wegens,"des Überschusses einige Spieler nicht "" in den Kader "" ( u.a. Henkel , Remmer ) . Was den zahlreich mitgereisten Kührener Fans nach Anpfiff von ihrer eigenen Mannschaft geboten wurde , war Zuschauerfolter höchsten Grades . Die Dannauer",y,0,none,n,def,gen,es,y,Überschuss,sg,n,n,m,n,n,n,NA,n,nom,simpl,n,pre,www.sgkuehren.de,de,81.169.145.71,WINDOWS-1252,UNKNOWN,b,2.96996,90620,0.91076,67,0.5,0.13385,0.53903,"Fri, 18 Nov 2011 02:40:13 GMT","Thu, 03 Mar 2005 15:54:41 GMT",DE,Berlin,Berlin,18162,15243,0.224,4.796,647,21.864,8.135,63.373,30.571,74.526,188.414,91.583,13.646,0.722,66.326,89.418,7.413,0.394,22.174,2.099,5.38,7.938,5.642,0.328,3.28,1.181,24.011,0,1.443,69.54,13.58,35.754,4.395,27.16,0.459,25.257,32.71,44.742,27.882,0.328,0.459,2.624,7.216,0.918,14.105,45.021,1.821,0.031,0.189,1.243,0.406,4.44,27.363,63.433,275.418,22.502,1.597,0.055,40.738,42.443,0.385,0.043,0.03,0.033,57373
http://www.exmatrikulationsamt.de/archiv/_Ummeldungt8569.html,2bcbccd159bfdf477683e73f9aa80af07196,0,185.7,32.6,NA,"anzumelden . VTOL 03 Sep 2005 , 05:17 Die Eigenheimzulage bekommen deine Eltern auch so , denn die wird 8 Jahre gezahlt nach einmaliger Beantragung , und da mußt du nur zu diesem Zeitpunkt dort gemeldet sein . Es kann niemand von dir verlangen",wegens,"der Zulage dann auch 8 Jahre dort zu verbringen . Dazu gabs schonmal ein Gerichtsurteil . Und Haftpflicht bist auch so mitversichert . Auto darf man auch auf seinen Nebenwohnsitz anmelden . Was bleibt wäre damit die Hausrat . OK , wenn du ein",y,0,none,n,def,gen_dat,null,y,Zulage,sg,n,n,f,n,NA,n,NA,n,nom,simpl,n,pre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30487
http://forum.jtl-software.de/designtemplates-fuer-auktionen/29127-merkmale-im-template.html,51b18de6efc704daef397a06921ab00984f6,1,157.8,27.4,NA,"Designdurcheinander aufräumen , indem ich nur noch eine einzige aktiv schalte . 27.03.2011 15:02 # 25 Huhu , ähh , in meinem Thread ging es um Merkmale im Ebay-Template und nicht um Attribute ! Wäre schön , wenn Ihr das der Übersichtlichkeit",wegens,"in einem anderen Thread besprechen könntet . Ich denke immer , wenn ich sehe , daß es hier ne neue Antwort gibt , daß sich was bei den Merkmalen tut , und bin dann enttäuscht « Vorheriges Thema | Nächstes Thema » Ähnliche Themen Merkmale",y,0,none,n,def,gen_dat,null,y,Übersichtlichkeit,sg,n,n,f,n,NA,n,NA,n,nom,keit,n,post,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34912
http://www.sps-forum.de/archive/index.php/t-1322-p-5.html,ff79875022ac6233a74a2e94c2cc62ac7a2a,1,31.3,31.3,NA,"im Abfluss steckt . Ein bißchen mehr Kreativität bitte ... : icon_mrgreen : Gruß Question_mark 29.08.2008 , 00:35 Mhh , ich entschuldige mich ... Beim nächsten mal geb ich mehr Mühe wegens der Kreativität ... und ich war so stolz auf mich",wegens,"des Rätsels Lösung 29.08.2008 , 00:55 des Turmspringers : "" Ach , ist das Wasser heute schön klar ... "" des Wattwanderers : "" Oh - meine Uhr ist stehengeblieben . "" des Sportlehrers : "" Alle Speere zu mir ! "" des Handgranatenwerfers : "" Bis",y,0,none,n,gen,gen_dat_nom_akk,null,y,Lösung,sg,n,n,f,n,NA,n,NA,n,nom,ung,n,pre,www.sps-forum.de,de,85.13.133.59,WINDOWS-1252,XHTML,b,1.60671,151108,0.95682,268,0.35497,0.03551,0.61623000000000006,"Thu, 17 Nov 2011 20:09:42 GMT",unknown,DE,unknown,unknown,31046,26156,0.188,4.273,1745,13.234,11.278,101.009,36.741,109.917,162.066,58.878,18.696,3.479,69.85,55.742,13.152,0.688,29.286,6.461,9.94,11.355,7.188,1.3,4.053,0.421,11.852,4.282,1.912,58.763,23.627,7.57,3.02,4.703,0.191,32.612,31.348,18.772,87.437,2.562,0.841,1.797,21.716,6.27,34.638,31.349,1.721,0.002,0.079,1.107,0.311,2.517,24.327,97.308,145.553,12.578,2.706,0.483,66.761,30.659,1.16,0.028,0.06,0.008,1836584
http://www.kakteenforum.de/archive/index.php/t-2531.html,5611e9b474c8c5254d9e9ff00d368cd1505d,1,0,15.8,NA,"ein paar mehr opuntien als vorgesehen zusammen bekommen habe , sowie erfahren habe , dass einige der arten kälte unempfindlich sind und damit womöglich härter überwintern könnten , wollte ich u.a. wegen platzmangels und des überwintern",wegens,", folgende 4 zusammen in einen blumenkasten , aber getrennt gehalten in töpfen , die ausserdem guten staunässe abfluss erhalten sollen , zusammensetzen . da es verschiedene opuntien sind , wollte ich mal angefragt haben , ob von den",y,0,none,n,def,gen,null,n,Überwintern,sg,n,n,n,n,y,n,NA,n,nom,inf,n,post,www.kakteenforum.de,de,85.13.144.234,WINDOWS-1252,XHTML,f,10.4289,3317,0.87543,9,0.29032,-0.41494,0.48722,"Thu, 10 Nov 2011 17:45:03 GMT",unknown,DE,unknown,unknown,735,404,0.428,4.767,27,13.815,7.426,81.683,39.604,86.634,131.188,44.554,22.277,4.95,76.733,106.436,14.851,0,37.129,0,9.901,2.475,24.752,0,4.95,2.475,29.703,17.327,2.475,42.079,19.802,0,0,0,0,14.851,0,17.327,66.832,0,7.426,2.475,7.426,0,27.228,15.873,1.667,0,0.037,1,0.37,3.222,0,74.074,37.736,69.307,1.361,0,94.34,0,0,0.043,0.043,0,4341
http://www.hauptbahn.de/Betrieb/betrieb2.htm,a0980bb80da9c6b6eee0fe98b855f2db1a40,0,0,34,NA,"628.1 und übernahm den Eilzugverkehr zwischen Neumünster und Flensburg , da wurde nicht mehr geflügelt . Von Pinneberg nach Elmshorn fuhren als S-Bahn-Anschluß Wendezüge mit 212 ( V 100 ) und 2 - 3 Silberlingen ( ab Mitte der 80er mit 218 ,",wegens,"die Beschleunigung ) , von denen morgens und abends eine 5 - teilige Einheit nach bzw. von Altona durchfuhr . Eine 212 mit 5 Silberlingen fand ich schon ein starkes Stück , damit hatte unser M * - Modell ( nachdem ich dessen Beschaffung endlich",y,0,none,n,def,nom_akk,null,y,Beschleunigung,sg,n,n,f,n,NA,n,NA,n,nom,ung,n,pre,www.hauptbahn.de,de,82.165.74.111,WINDOWS-1252,HTML4,d,5.38068,11775,0.97322,5,0.45455,-0.84372,0.28767,"Tue, 29 Nov 2011 17:26:45 GMT","Sun, 03 Dec 2000 19:51:31 GMT",DE,unknown,unknown,2175,1451,0.442,4.746,60,23.1,9.649,68.918,31.702,77.188,170.917,99.931,14.473,0,88.215,79.945,13.094,1.378,37.905,1.378,6.892,5.513,8.27,0,4.824,0,36.527,0.689,3.446,57.891,15.162,0,24.81,5.513,0,11.027,0,53.756,22.054,1.378,0,0.689,17.229,0,12.405,34.014,2.1,0.017,0.133,1.3,0.5,3.462,25.641,38.462,407.258,20.675,0.46,0,32.258,20,2.299,0.059,0.044,0.015,74973
http://www.onlinereisefuehrer.de/paris/museepicasso.html,2f012468d4be045c7774d64b65bf8c069058,0,0,81,NA,"das ganze Spektrum von Picassos Schaffen . Kein Museum der Welt kann diese Vielfalt aufweisen und gleichzeitig alle Stilperioden vollständig und gleichgewichtig abdecken . Hôtel Salé , 5 , Rue de Thorigny Öffnungszeiten : derzeit",wegens,"Umbaus geschlossen Métro : Chemin Vert , Saint-Paul Die perfekte Geburtstagszeitung und Hochzeitszeitung : Amazon Bücher Kindle eBooks iiTunes iBooks für iPhone und iPad ( c ) 1993 - 2004 uwefreund.com und uwefreund.com , Uwe Freund ,",y,0,none,n,none,gen,s,y,Umbau,sg,n,n,m,n,n,n,NA,n,nom,simpl,n,pre,www.onlinereisefuehrer.de,de,88.80.222.211,WINDOWS-1252,XHTML,j,17.1647,737,0.31617,2,0.2,0.71677,0.83055,"Wed, 07 May 2014 21:08:41 GMT","Sat, 25 Jan 2014 10:06:56 GMT",DE,07,Höst,422,107,0.766,5.785,6,16.667,18.692,74.766,9.346,65.421,289.72,74.766,28.037,0,18.692,93.458,9.346,0,37.383,0,9.346,0,0,0,0,0,18.692,0,9.346,84.112,18.692,46.729,9.346,0,0,0,0,18.692,56.075,0,0,0,0,0,0,81.081,1,0,0.167,0.833,0.333,4.4,0,0,161.29,9.346,0,0,96.774,0,0,0.143,0,0,273369
http://www.elmastudio.de/freelancing/praktische-tipps-zur-kunden-akquise-fuer-selbstaendige-webdesigner,a5414982c61f030b833ab082d45f989462fd,0,0,40.5,NA,"Rechnungen , Kalkulationen &amp; Zeitpläne . Eine gern gehasste Notwendigkeit , deren Nervfaktor mite den Kampf ansagt . Mit Funktionalität , Flexibilität &amp; Eleganz . "" Ich habe mite getestet und kann es sehr empfehlen - besonders",wegens,"des Umfangs der Finktionen und der Ausgabe seiner Charts in anderen Medien z.B. als Excel-Tabelle ) Ach ja , der Link : uriblank 19. August 2011 Christian Toller Artikel . Einige gute Ideen , die mir so noch nicht in den Kopf gekommen sind . Um",y,0,gen,n,def,gen,s,y,Umfang,sg,n,n,m,n,n,n,NA,n,nom,simpl,n,pre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485918
http://heiermann.de/extern/texte/juliane.htm,310fa48087287b3b2e70fed0d95b8072d222,0,82.4,42,NA,"einmal sehen und Dich niemals vergessen ... Juliane Schramm , 1985 Zurück : / \ ISRAEL ( Dies ist der erste Reisebericht . Den Zweiten , der aus genaueren Fakten der Reise und dem geschichtlichem Hintergrund besteht , haben wir des Umpfang",wegens,"weggelassen . ) Dienstag , 08.10.1985 Endlich ist es wahr geworden : In einem Jumbo der EL - AL fliegen wir unserem Ziel entgegen . Fliegen ist noch schöner als ich es mir vorgestellt habe ! Es ist ein Gefühl der Freiheit - über den Wolken ... Bei",y,0,none,n,def,gen,null,n,Umfang,sg,n,n,m,n,y,n,NA,n,nom,simpl,n,post,heiermann.de,de,82.165.119.110,WINDOWS-1252,UNKNOWN,a,0.8604,36598,0.85858,138,0.78857,0.2203,0.28473,"Mon, 28 Nov 2011 09:25:24 GMT","Sun, 18 Sep 2011 16:33:58 GMT",DE,unknown,unknown,8278,7922,0.259,4.31,592,12.093,8.457,92.275,39.51,109.19,177.607,87.478,13.507,1.641,67.281,66.902,7.321,0.379,28.402,1.389,6.564,12.118,4.418,0,3.534,0.631,7.448,0.505,2.651,61.474,22.469,10.098,12.244,1.767,0,2.146,82.474,34.082,71.825,2.272,0.252,0.631,48.599,2.398,29.79,42.006,1.556,0.007,0.069,1.216,0.189,2.249,66.667,19.444,147.122,12.749,1.933,0.242,29.14,5.472,1.087,0.031,0.042,0.021,485918
http://fhi.rg.mpg.de/debatte/0501duss.htm,faee267e0579c2c66520fc66088e0d70ad8f,0,0,145.7,NA,"darstellen ( wie Sch . als naiver Leser eigentlich annahm ) , sondern von die Gilde der Rechtshistoriker aufwühlender Bedeutung sein könnten . Es ist deswegen erst recht bedauerlich , dass sich die Rezension ihres Umfanges",wegens,"nicht einfach zur Gänze zitieren lässt und hier mit ein paar Brosamen Vorlieb genommen werden muss . Rez beginnt mit den Worten : "" Wenn es das ' juristische Buch des Jahres ' noch gibt - hier ist eines . Es geht ihm nicht um noch eine ' Römische",y,0,none,n,def,gen,es,y,Umfang,sg,n,n,m,n,n,n,NA,n,nom,simpl,n,post,fhi.rg.mpg.de,de,141.5.24.16,WINDOWS-1252,HTML4,d,6.48336,9606,0.98221,15,0.68182,0.01502,0.28744,"Thu, 10 Nov 2011 07:52:00 GMT","Wed, 17 Mar 2010 17:57:33 GMT",DE,Nordrhein-Westfalen,Dortmund,1691,1021,0.468,4.899,39,24.564,6.856,66.601,31.342,75.416,168.462,66.601,12.733,0,56.807,94.025,21.548,0,23.506,3.918,14.691,14.691,9.794,0,2.938,0,8.815,0.979,0,56.807,19.589,15.671,1.959,1.959,0,41.136,0,13.712,57.786,4.897,0,2.938,1.959,0,32.321,145.729,1.769,0,0.41,0.769,1.026,3.4,100,100,180.233,20.568,0,0,110.465,44.118,0,0.012,0.047,0.024,485918
http://www.opelnews.de/archive/23131/thread.html,95973b2eae62a215d54cacac96e35d3ccf0f,0,187.5,9.8,NA,"kopf hin und her schieben , so hab ich meinen G 60 kopf gemacht . So Leute , danke für die Tips , habe mich jetzt in der Mittagspause etwas am Auto rumgetrieben ! Und musste feststellen daß ich in all meiner Panik heute morgen , wohl auch noch Frust",wegens,"die Elektrik , einfach zu blöd war die Augen auf zu machen ! Aber echt zu blöd ... *peinlich* genau über der Stelle ist der Peilstab ! das Öl läuft AUSßEN an der Riemen Abdeckung runter ! Und ich habe habe deutlich zu viel Öl drin , weil ich dachte",y,0,none,n,def,nom_akk,null,y,Elektrik,sg,n,n,f,n,NA,n,NA,y,nom,simpl,n,pre,www.opelnews.de,de,81.169.162.162,WINDOWS-1252,XHTML,c,4.48631,3926,0.96438,13,0.76471,-0.27117,0.16789,"Mon, 21 Nov 2011 01:42:31 GMT",unknown,DE,Berlin,Berlin,809,763,0.443,4.177,44,16.25,18.349,102.228,53.735,112.713,132.372,53.735,32.765,5.242,131.062,77.326,23.591,0,40.629,0,14.417,9.174,11.796,0,2.621,2.621,22.28,2.621,2.621,53.735,17.038,0,1.311,2.621,0,3.932,187.5,30.144,73.394,3.932,2.621,2.621,31.455,11.796,27.523,9.804,2.045,0,0.068,1.091,0.5,3,41.667,62.5,138.614,31.455,9.889,1.236,39.604,12.821,0,0.032,0.075,0,24609
http://www.veggiecafe.de/forum/14-Medizin--Gesundheit/1252-Veganes-Venenmittel.html,8642fa6dbb58b4c6c7f316f64f2c850e2544,1,0,23.2,NA,"... Peach Beiträge : 481 # 1261 Aw : Veganes Venenmittel 27.06.2010 13:29 Den Tieren hilft es aber auch nichts , wenn Du als Veganer tatsächlich von Krankheit und Siechtum geplagt bist und als Negativbeispiel dienen kannst , weil Du nur",wegens,"des Umstandes , dass die Medizin in einer Gelantinekapsel steckt , eine Behandlung verweigerst . Ich schrieb darum ja auch "" die eigene Gesundheit geht vor ! "" . Da es manchem aber neben der ethischen Überzeugung auch noch vor Tierischem",y,0,none,n,def,gen,es,y,Umstand,sg,n,n,m,n,n,n,NA,n,nom,simpl,n,pre,www.veggiecafe.de,de,80.77.31.144,UTF-8,XHTML,e,7.78306,8842,0.68199,42,0.18421,0.31812,0.78681,"Fri, 11 Nov 2011 20:12:28 GMT","Fri, 11 Nov 2011 20:12:29 GMT",DE,unknown,unknown,1963,1148,0.405,4.713,63,17.111,13.066,122.822,50.523,119.338,108.014,53.136,36.585,9.582,122.822,75.784,28.746,1.742,29.617,4.355,10.453,11.324,21.777,0.871,9.582,0.871,0,2.613,0,37.456,10.453,0,0,0,0,2.613,0,27.875,81.882,6.969,5.226,4.355,38.328,10.453,23.519,23.256,2.492,0,0.079,1.317,0.683,2.759,12.048,144.578,169.355,24.39,4.585,0,120.968,35.461,0.509,0.037,0.049,0.012,761445
